waypoint1	waypoint2	distance_m	duration_s
p387	p461	9916491	0
p274	p289	943853	0
p558	p186	10395697	0
p513	p357	9507065	0
p439	p526	3573577	0
p379	p201	14442593	0
p104	p204	3266066	0
p324	p122	8273557	0
p30	p528	9281789	0
p341	p203	11246168	0
p490	p199	4859093	0
p298	p411	1177950	0
p29	p16	15086027	0
p294	p150	15439629	0
p211	p571	5266154	0
p259	p133	9087219	0
p350	p420	9726909	0
p272	p147	4284400	0
p25	p6	4411755	0
p52	p380	13469737	0
p191	p131	10039762	0
p242	p554	10947639	0
p332	p327	10702654	0
p502	p37	12887729	0
p110	p423	9734649	0
p589	p527	4156278	0
p169	p88	4575249	0
p260	p364	2519206	0
p299	p327	1828894	0
p140	p346	6593357	0
p149	p240	10860345	0
p291	p80	13505285	0
p91	p466	15059824	0
p373	p464	2259370	0
p547	p423	6750942	0
p314	p46	9578913	0
p410	p414	12914185	0
p262	p560	13554734	0
p233	p172	5990279	0
p589	p121	11013162	0
p358	p371	13017213	0
p343	p378	8099312	0
p544	p571	14350332	0
p62	p356	14354320	0
p38	p578	9085328	0
p410	p51	2599476	0
p113	p138	6576824	0
p433	p582	10636465	0
p484	p344	3503798	0
p134	p243	4604858	0
p529	p422	2132318	0
p504	p244	4111748	0
p219	p21	14399903	0
p297	p568	14524782	0
p241	p100	11342536	0
p373	p67	11227928	0
p559	p563	2935478	0
p55	p398	9439081	0
p112	p49	1117946	0
p174	p226	11617113	0
p69	p394	8343235	0
p19	p348	11716790	0
p39	p549	5890033	0
p546	p421	1269937	0
p286	p166	5712933	0
p545	p60	11512678	0
p328	p278	2793560	0
p218	p416	2411165	0
p377	p319	10494123	0
p590	p555	9185605	0
p192	p325	2679499	0
p516	p474	5416980	0
p401	p598	166018	0
p135	p521	9757674	0
p298	p541	8882397	0
p42	p366	1901045	0
p26	p524	15825122	0
p170	p349	8032694	0
p134	p9	6064683	0
p138	p420	11395806	0
p588	p423	9251068	0
p25	p424	176939	0
p328	p366	1494273	0
p336	p280	13844735	0
p45	p110	2576879	0
p475	p278	9222017	0
p55	p101	15371043	0
p243	p555	4964961	0
p166	p308	3332204	0
p134	p197	14275486	0
p468	p356	9757890	0
p574	p467	14137775	0
p307	p118	16030952	0
p127	p526	8864635	0
p39	p540	13293144	0
p514	p59	7389968	0
p256	p502	12425784	0
p557	p183	11122194	0
p411	p533	11255368	0
p82	p511	4963663	0
p387	p393	13733689	0
p243	p533	6262189	0
p188	p96	8927754	0
p279	p227	7625924	0
p570	p560	13456731	0
p538	p490	9973285	0
p433	p577	10207512	0
p424	p188	2268608	0
p2	p133	2486566	0
p361	p549	5898816	0
p13	p593	6420985	0
p556	p138	13293005	0
p32	p534	5900956	0
p572	p17	9485096	0
p304	p362	3510271	0
p198	p53	11708951	0
p460	p145	593148	0
p161	p301	11282853	0
p416	p535	11151034	0
p228	p238	11694194	0
p405	p151	183437	0
p57	p353	11971212	0
p224	p261	2073766	0
p496	p451	1558105	0
p343	p540	8782238	0
p315	p319	9167105	0
p134	p51	5688595	0
p299	p249	11146428	0
p153	p16	7797987	0
p255	p67	6334705	0
p26	p452	7311584	0
p21	p367	7913068	0
p222	p176	887552	0
p125	p404	3185260	0
p61	p487	16042724	0
p597	p166	363707	0
p462	p419	13841363	0
p444	p196	7690277	0
p552	p198	13736645	0
p365	p48	14462444	0
p237	p496	3885809	0
p137	p534	15426993	0
p406	p53	23741	0
p99	p406	10795477	0
p543	p129	308807	0
p291	p336	5695064	0
p492	p200	3959501	0
p181	p117	2735450	0
p324	p565	12517073	0
p417	p590	3345087	0
p514	p429	7710549	0
p11	p1	9480114	0
p492	p356	5939965	0
p339	p124	5748502	0
p427	p406	3019051	0
p501	p482	10311899	0
p466	p227	12442982	0
p387	p243	2353709	0
p589	p409	9717003	0
p77	p119	12684389	0
p564	p295	10583958	0
p192	p323	163354	0
p454	p578	3277832	0
p299	p287	8412556	0
p585	p272	6337657	0
p378	p414	14021284	0
p224	p579	9822579	0
p192	p365	2202220	0
p298	p460	6125602	0
p463	p58	10006640	0
p408	p184	4854051	0
p567	p70	8957580	0
p233	p329	4921729	0
p259	p495	9505906	0
p284	p15	10551055	0
p277	p591	2509742	0
p314	p199	13949549	0
p413	p364	12132281	0
p246	p217	1480241	0
p432	p452	14145901	0
p155	p388	12808277	0
p337	p513	11043690	0
p149	p55	8667736	0
p275	p464	1022583	0
p370	p429	12445872	0
p81	p123	14652661	0
p515	p546	4018182	0
p255	p188	58880	0
p339	p320	591107	0
p361	p279	7334783	0
p423	p525	4009044	0
p193	p355	8879250	0
p530	p266	9236309	0
p272	p297	1018971	0
p538	p136	14135277	0
p347	p66	14941291	0
p58	p102	5323157	0
p28	p557	1956036	0
p317	p281	15023065	0
p176	p40	2298451	0
p411	p593	8767294	0
p385	p269	8776064	0
p409	p67	3136860	0
p243	p433	8427079	0
p435	p335	6684988	0
p503	p205	10201038	0
p203	p280	9867189	0
p329	p164	15311444	0
p265	p390	6396916	0
p235	p52	14450664	0
p404	p319	12608492	0
p433	p23	4226675	0
p144	p511	10659120	0
p403	p128	10430120	0
p330	p301	8796595	0
p409	p334	10034912	0
p400	p378	12431030	0
p87	p572	7312628	0
p375	p486	3839163	0
p495	p335	14697052	0
p212	p78	14522336	0
p126	p191	13177847	0
p336	p21	10753523	0
p493	p543	13129339	0
p374	p582	6782126	0
p175	p176	10089472	0
p239	p390	10703044	0
p457	p66	5442513	0
p232	p176	955801	0
p211	p122	14709780	0
p232	p195	5592370	0
p116	p526	9860523	0
p394	p71	11368910	0
p60	p405	7863248	0
p581	p68	4703368	0
p92	p292	10158962	0
p505	p78	14396108	0
p484	p443	3405364	0
p346	p217	3884765	0
p509	p267	5318688	0
p221	p205	11736377	0
p95	p388	6679579	0
p368	p28	8323649	0
p493	p330	8296965	0
p388	p322	981407	0
p148	p514	10319211	0
p290	p364	15605293	0
p416	p279	6395193	0
p454	p15	8731148	0
p46	p522	15705271	0
p192	p3	6268460	0
p513	p216	12736235	0
p456	p330	8054444	0
p411	p568	6937033	0
p242	p244	1385646	0
p45	p365	7164491	0
p590	p103	4272992	0
p484	p416	12615580	0
p531	p433	6461142	0
p141	p317	13216025	0
p346	p473	12787658	0
p254	p577	10319371	0
p42	p393	6999289	0
p342	p9	11350131	0
p156	p36	335685	0
p196	p181	729821	0
p419	p71	4393619	0
p550	p289	12529864	0
p43	p434	8859872	0
p1	p469	4125222	0
p329	p294	4180198	0
p160	p535	8383875	0
p380	p48	3721771	0
p493	p4	4717453	0
p18	p40	9662287	0
p551	p302	2273774	0
p0	p527	13917568	0
p205	p354	9701731	0
p292	p224	2274806	0
p241	p94	14930512	0
p241	p195	13737704	0
p411	p312	4249599	0
p306	p527	11833818	0
p246	p543	5498703	0
p390	p313	6235711	0
p112	p126	4656412	0
p359	p474	890429	0
p214	p209	13937887	0
p402	p432	5529770	0
p404	p494	5120135	0
p572	p200	986609	0
p589	p333	2010666	0
p439	p545	13650288	0
p521	p379	841831	0
p239	p65	5953103	0
p213	p9	4179027	0
p250	p451	2967134	0
p275	p183	16014357	0
p581	p584	3613828	0
p387	p81	12824161	0
p14	p335	15635459	0
p51	p381	12289623	0
p596	p224	11550396	0
p466	p561	14909696	0
p284	p571	9729162	0
p44	p164	7543102	0
p311	p367	14797417	0
p168	p296	10420432	0
p457	p37	8598292	0
p23	p450	6905516	0
p113	p266	531453	0
p68	p250	2970156	0
p218	p435	2027818	0
p237	p253	9728723	0
p347	p357	4742700	0
p547	p138	5110761	0
p192	p327	7102401	0
p456	p575	208754	0
p516	p226	14975916	0
p407	p227	9904975	0
p408	p596	5774472	0
p243	p416	11073950	0
p340	p365	719655	0
p275	p415	5368686	0
p284	p353	10727993	0
p427	p425	14619509	0
p350	p440	961754	0
p433	p490	3062978	0
p148	p507	7508484	0
p293	p130	15181795	0
p287	p52	13325722	0
p268	p177	9704646	0
p557	p507	5787786	0
p233	p224	2262411	0
p562	p115	13985170	0
p293	p461	7455448	0
p570	p296	5532470	0
p425	p4	3872601	0
p431	p132	136441	0
p597	p122	6666552	0
p30	p384	4128014	0
p107	p335	13522074	0
p444	p510	15876899	0
p125	p190	14701983	0
p173	p78	11778896	0
p466	p465	8761804	0
p285	p133	12877257	0
p254	p323	6276033	0
p336	p562	5363263	0
p340	p534	12274633	0
p7	p151	10820530	0
p338	p262	4564743	0
p8	p26	13303710	0
p427	p537	4175308	0
p397	p103	14884653	0
p291	p586	2384496	0
p428	p322	8769090	0
p14	p344	12875269	0
p81	p414	2772535	0
p124	p405	5596653	0
p509	p471	12657787	0
p142	p114	6922116	0
p462	p80	6518313	0
p19	p534	1707073	0
p183	p103	3175986	0
p358	p296	7672668	0
p515	p422	1846354	0
p347	p450	335229	0
p504	p487	13065419	0
p33	p128	15784958	0
p95	p526	23060	0
p236	p442	1503207	0
p47	p389	4208258	0
p285	p189	1824235	0
p266	p244	13996503	0
p205	p504	7650358	0
p266	p258	784464	0
p489	p318	4568106	0
p528	p504	7837600	0
p511	p84	888003	0
p13	p354	9366860	0
p570	p510	4557656	0
p476	p138	5535666	0
p394	p101	15414018	0
p460	p483	844685	0
p78	p560	8615037	0
p441	p393	5312803	0
p447	p459	9710550	0
p361	p139	1011072	0
p171	p173	883710	0
p218	p319	5153719	0
p77	p549	577177	0
p446	p565	11881543	0
p523	p495	14329928	0
p290	p231	12900973	0
p352	p44	85609	0
p318	p144	9509685	0
p564	p158	13859990	0
p488	p514	14293817	0
p248	p85	11543634	0
p485	p5	9124888	0
p462	p103	7887924	0
p387	p555	9629348	0
p555	p357	11598483	0
p138	p593	14162847	0
p105	p162	14760352	0
p445	p308	2314299	0
p430	p129	8313218	0
p100	p296	9937510	0
p343	p234	15671918	0
p241	p472	14970375	0
p533	p262	1453491	0
p124	p237	10181077	0
p61	p404	12322971	0
p266	p364	657876	0
p122	p579	6607959	0
p311	p128	10285152	0
p437	p379	8774473	0
p514	p557	7657425	0
p568	p252	9066036	0
p340	p451	14367908	0
p411	p365	1862143	0
p385	p58	622203	0
p350	p508	13974165	0
p409	p406	12311480	0
p61	p170	1264626	0
p105	p522	10070149	0
p595	p494	9053892	0
p249	p312	11371921	0
p36	p429	14177483	0
p135	p331	1833280	0
p368	p578	204084	0
p104	p557	464417	0
p134	p387	3558126	0
p402	p414	3678531	0
p547	p370	9194866	0
p547	p225	11563598	0
p54	p488	8181655	0
p558	p281	6679085	0
p12	p136	6621440	0
p304	p428	4580957	0
p444	p280	1500955	0
p184	p284	5833107	0
p56	p353	14868897	0
p246	p195	3989098	0
p347	p320	9217901	0
p170	p279	12570107	0
p91	p259	12523747	0
p172	p58	8052	0
p562	p367	238836	0
p361	p0	7609889	0
p30	p248	15581930	0
p448	p64	6827047	0
p290	p588	6633261	0
p82	p140	5687178	0
p575	p109	9038780	0
p377	p274	12316577	0
p488	p384	15709135	0
p559	p595	5368699	0
p292	p378	4169410	0
p333	p12	2427474	0
p1	p250	15048046	0
p490	p39	1783051	0
p119	p85	1513513	0
p445	p270	7031993	0
p404	p303	10777383	0
p517	p353	3018997	0
p516	p42	1557334	0
p138	p15	13605511	0
p187	p49	13510250	0
p172	p595	15146144	0
p439	p45	12513059	0
p92	p311	6385450	0
p206	p427	1207012	0
p305	p334	626219	0
p219	p269	6319046	0
p282	p183	8817308	0
p18	p553	14090635	0
p257	p336	7383466	0
p513	p590	4406738	0
p156	p86	11342348	0
p484	p579	4971001	0
p500	p461	577034	0
p584	p507	7689173	0
p433	p20	7026536	0
p456	p288	14915138	0
p75	p390	471885	0
p233	p202	11257929	0
p33	p390	7939928	0
p26	p518	9564578	0
p488	p507	5224852	0
p409	p365	15130866	0
p119	p285	13982741	0
p148	p448	6108251	0
p141	p256	8612588	0
p107	p198	15654446	0
p56	p48	10515607	0
p316	p404	2376443	0
p223	p541	3200546	0
p32	p351	13166535	0
p43	p407	3414339	0
p233	p258	3892058	0
p136	p180	4503285	0
p11	p409	14091816	0
p425	p448	1497599	0
p314	p49	9962297	0
p69	p68	6825181	0
p376	p486	14983884	0
p454	p398	12695477	0
p426	p319	4871556	0
p354	p42	7463262	0
p45	p404	7856921	0
p83	p594	8946693	0
p446	p391	3007739	0
p290	p476	10586607	0
p457	p146	2313589	0
p351	p354	1651832	0
p76	p560	3899954	0
p566	p338	2349728	0
p163	p142	9455750	0
p10	p232	14769091	0
p405	p388	8653962	0
p32	p371	10492231	0
p149	p466	14137235	0
p545	p131	30112	0
p3	p451	6724683	0
p231	p570	6917570	0
p382	p370	10629689	0
p211	p269	8712181	0
p342	p472	4767292	0
p383	p66	8144154	0
p187	p87	2668140	0
p30	p510	1675996	0
p569	p150	12651459	0
p399	p121	3326468	0
p552	p75	4367333	0
p205	p362	15725012	0
p10	p511	11049463	0
p332	p381	9432113	0
p95	p334	2825822	0
p575	p268	4883492	0
p431	p266	1425752	0
p444	p568	4699199	0
p204	p26	661026	0
p360	p164	1789424	0
p476	p459	7009532	0
p466	p572	677719	0
p273	p540	1178984	0
p549	p23	3463610	0
p251	p344	3918535	0
p399	p84	11473242	0
p484	p554	394119	0
p596	p106	3209245	0
p460	p532	8889280	0
p98	p55	7914299	0
p2	p354	1709218	0
p254	p310	13036532	0
p62	p429	15401796	0
p421	p146	13506428	0
p396	p16	10267915	0
p208	p313	10126854	0
p349	p526	13722098	0
p500	p21	1436065	0
p286	p575	659031	0
p423	p128	11647908	0
p89	p486	4656282	0
p55	p388	11064201	0
p474	p200	634535	0
p229	p424	6794123	0
p431	p492	966074	0
p409	p597	7876459	0
p153	p296	15551148	0
p139	p510	9488018	0
p274	p511	1317897	0
p171	p101	2828698	0
p170	p213	13602948	0
p127	p546	4977656	0
p432	p440	4104210	0
p546	p379	9963758	0
p31	p137	12287416	0
p411	p364	7029152	0
p350	p43	8485876	0
p213	p238	4139785	0
p62	p337	2750926	0
p446	p139	13831999	0
p44	p595	15830450	0
p332	p443	10609824	0
p448	p437	7641861	0
p134	p242	14080872	0
p329	p312	2986106	0
p32	p353	10769447	0
p580	p594	4482042	0
p232	p423	3305097	0
p179	p260	9798060	0
p448	p123	2832487	0
p354	p584	12255154	0
p445	p144	6477634	0
p46	p135	9357073	0
p432	p598	10081252	0
p205	p512	5549061	0
p10	p156	11401142	0
p157	p143	6131633	0
p385	p507	4602190	0
p57	p150	9033477	0
p426	p479	16052970	0
p275	p100	8794703	0
p483	p200	6567132	0
p411	p111	12632582	0
p580	p182	7308247	0
p250	p526	13090118	0
p387	p445	14256228	0
p38	p150	14700312	0
p463	p208	2029661	0
p377	p353	15925099	0
p229	p175	11790732	0
p163	p371	2447397	0
p37	p335	11197531	0
p594	p73	84515	0
p583	p590	8271307	0
p594	p554	7518917	0
p424	p371	5220837	0
p397	p259	11755050	0
p420	p344	14054643	0
p396	p245	5563313	0
p207	p505	5717802	0
p210	p111	7136964	0
p438	p240	9431535	0
p528	p71	13176871	0
p217	p22	9018853	0
p6	p367	5832537	0
p233	p592	5627499	0
p538	p481	814177	0
p430	p520	12407967	0
p324	p349	2310637	0
p9	p117	1119258	0
p385	p122	13194340	0
p565	p58	9309121	0
p576	p506	6592424	0
p408	p512	2511535	0
p475	p184	570042	0
p316	p563	5545087	0
p426	p534	4395799	0
p460	p292	9750935	0
p369	p566	15774138	0
p446	p301	9430502	0
p376	p597	9658608	0
p395	p443	9991944	0
p307	p249	5220935	0
p90	p221	992661	0
p103	p270	4059519	0
p276	p406	524887	0
p144	p166	15163733	0
p529	p308	15052747	0
p61	p20	10782590	0
p181	p208	15542328	0
p154	p198	1395194	0
p580	p70	16071554	0
p492	p74	15740802	0
p239	p78	8841986	0
p254	p181	216025	0
p457	p107	13458712	0
p476	p260	12303854	0
p222	p576	15846869	0
p250	p587	11790467	0
p2	p556	10725998	0
p46	p253	2114556	0
p437	p182	7625355	0
p408	p543	8246136	0
p323	p262	6190456	0
p343	p184	14979316	0
p522	p292	13771315	0
p148	p64	4180269	0
p364	p540	6261395	0
p107	p182	9481924	0
p238	p365	4880076	0
p522	p116	5018231	0
p588	p289	9240350	0
p397	p301	4036452	0
p413	p51	15555197	0
p254	p554	11612264	0
p45	p507	8482922	0
p470	p120	7728320	0
p442	p322	473023	0
p38	p281	6018729	0
p351	p240	1023774	0
p91	p315	2617897	0
p306	p411	10845777	0
p376	p482	12088393	0
p514	p122	13770923	0
p173	p502	217373	0
p310	p373	2878685	0
p369	p410	14352741	0
p399	p281	15164361	0
p406	p128	9013621	0
p585	p415	13550203	0
p563	p202	2105104	0
p2	p552	10229234	0
p213	p217	3398735	0
p365	p486	795194	0
p400	p469	15856865	0
p241	p223	1330493	0
p206	p133	6062872	0
p437	p102	3964622	0
p68	p5	10696558	0
p87	p41	11686066	0
p116	p470	12986707	0
p558	p1	6285718	0
p47	p533	4913481	0
p261	p513	3566559	0
p346	p132	5014241	0
p340	p441	12035595	0
p370	p288	10321700	0
p582	p392	2741442	0
p378	p114	8526476	0
p365	p560	4863680	0
p348	p570	4493172	0
p291	p343	6854498	0
p412	p477	1369626	0
p149	p338	9859172	0
p547	p478	13857212	0
p459	p381	15535542	0
p233	p492	4982994	0
p107	p337	14119165	0
p293	p201	14974724	0
p433	p199	12366161	0
p223	p466	15982880	0
p492	p465	7167831	0
p27	p205	10557201	0
p37	p70	10272634	0
p171	p490	7177740	0
p462	p281	2242903	0
p69	p467	123702	0
p291	p89	10409928	0
p310	p429	222903	0
p37	p67	5356826	0
p89	p498	5913948	0
p123	p537	4756800	0
p90	p523	9839388	0
p588	p188	7892644	0
p350	p30	1683308	0
p112	p174	9587241	0
p502	p598	8374183	0
p161	p234	7674663	0
p341	p494	2144651	0
p38	p124	15413988	0
p386	p356	13482233	0
p472	p159	10498157	0
p140	p382	13244138	0
p25	p161	5642071	0
p589	p548	5743412	0
p172	p573	8514632	0
p291	p554	4105589	0
p269	p405	9733219	0
p361	p251	13034119	0
p334	p252	14821450	0
p500	p418	4657949	0
p26	p537	13889671	0
p474	p385	3577866	0
p243	p152	1542936	0
p348	p283	13647462	0
p365	p245	3295602	0
p239	p527	8280369	0
p445	p592	7287704	0
p448	p270	11685678	0
p369	p193	12521558	0
p15	p569	6429324	0
p4	p519	6959208	0
p477	p546	13342438	0
p273	p144	10299528	0
p163	p322	14454078	0
p431	p523	10971339	0
p211	p553	7571978	0
p28	p472	10769722	0
p535	p23	12107426	0
p474	p227	13320853	0
p598	p442	4663281	0
p240	p212	3565220	0
p567	p168	1603077	0
p361	p379	7039974	0
p169	p515	12730648	0
p498	p131	7660818	0
p435	p146	8381399	0
p54	p493	5944242	0
p522	p331	1469516	0
p82	p338	6695149	0
p45	p485	12427194	0
p544	p547	10656415	0
p597	p26	1606020	0
p76	p144	13173277	0
p447	p28	14410111	0
p190	p97	1390892	0
p213	p318	1861455	0
p241	p592	10860626	0
p338	p261	9097982	0
p400	p471	8398890	0
p47	p285	11429947	0
p408	p31	4543671	0
p413	p53	14481920	0
p325	p43	13574727	0
p589	p15	1954030	0
p260	p224	8591616	0
p137	p423	14020153	0
p541	p301	8992678	0
p32	p537	11697422	0
p410	p393	14826316	0
p217	p560	677489	0
p47	p128	12880603	0
p522	p73	14100371	0
p11	p511	15769368	0
p551	p53	8784060	0
p233	p245	4891868	0
p211	p356	9165642	0
p98	p312	1257018	0
p483	p252	96060	0
p33	p260	24395	0
p172	p301	14246157	0
p373	p486	4997126	0
p314	p398	6159530	0
p446	p128	5716902	0
p77	p490	14669563	0
p134	p496	8078936	0
p256	p579	12980975	0
p257	p594	9718798	0
p545	p491	10728111	0
p324	p554	15521768	0
p144	p494	4973844	0
p76	p441	5965627	0
p142	p496	5863107	0
p197	p261	16063739	0
p25	p257	14375268	0
p565	p310	12005572	0
p273	p289	4233561	0
p482	p364	9296842	0
p157	p465	275069	0
p479	p262	11069175	0
p80	p484	3929596	0
p347	p4	10280210	0
p478	p253	798460	0
p155	p122	9900978	0
p436	p252	721565	0
p19	p389	3699714	0
p480	p85	14814780	0
p205	p311	8356207	0
p204	p117	7607791	0
p124	p180	14108005	0
p333	p427	15921283	0
p257	p102	15412873	0
p104	p535	11356493	0
p350	p322	8018350	0
p430	p371	4592753	0
p471	p372	9993244	0
p471	p423	4972969	0
p333	p173	3494736	0
p306	p100	12422108	0
p68	p542	12715862	0
p534	p300	13716023	0
p433	p484	3559983	0
p27	p301	9760229	0
p350	p100	13867492	0
p357	p177	8219957	0
p80	p472	14434073	0
p511	p443	14478642	0
p179	p491	5623392	0
p265	p365	15193244	0
p368	p288	2930380	0
p476	p569	1203389	0
p504	p253	1092152	0
p89	p557	12679085	0
p466	p36	11328537	0
p294	p506	3109906	0
p170	p124	10352989	0
p87	p79	6326150	0
p416	p234	6167832	0
p504	p301	656208	0
p145	p335	6992834	0
p324	p569	8215439	0
p332	p293	15222247	0
p241	p227	11907335	0
p435	p337	9491336	0
p490	p556	8913927	0
p352	p20	15939108	0
p499	p151	4595655	0
p241	p443	7621030	0
p124	p67	11702691	0
p243	p451	1724519	0
p381	p23	13853526	0
p126	p118	5191087	0
p325	p466	674845	0
p543	p406	9370624	0
p555	p216	972677	0
p402	p189	3851581	0
p396	p577	7032331	0
p56	p296	14067523	0
p136	p43	1757068	0
p1	p200	2486871	0
p545	p58	2397960	0
p359	p270	12839971	0
p213	p121	15499216	0
p54	p357	13199418	0
p585	p422	5170516	0
p251	p382	6078211	0
p206	p486	7921518	0
p317	p423	12227698	0
p477	p583	2626327	0
p348	p194	14722475	0
p484	p253	11520223	0
p306	p294	7115251	0
p597	p35	8070440	0
p385	p557	15026635	0
p436	p164	15544422	0
p369	p207	8977352	0
p374	p479	12538830	0
p248	p518	15061774	0
p95	p391	12541360	0
p484	p526	15539073	0
p545	p572	8226083	0
p257	p1	14090264	0
p326	p272	10578267	0
p275	p250	15777166	0
p351	p12	13229760	0
p105	p288	14674448	0
p47	p75	14541675	0
p421	p357	2192363	0
p385	p599	8081329	0
p369	p52	604889	0
p500	p86	12424290	0
p118	p238	14263656	0
p68	p415	8461592	0
p285	p461	7564868	0
p461	p556	15559091	0
p491	p502	14487207	0
p141	p588	13895501	0
p503	p562	14947420	0
p550	p472	10584487	0
p514	p65	6702807	0
p262	p458	3286118	0
p223	p447	15090779	0
p156	p215	4709946	0
p597	p44	14110939	0
p246	p22	851872	0
p522	p550	4226932	0
p476	p28	7006102	0
p188	p437	10124627	0
p583	p432	7050968	0
p61	p392	4182533	0
p479	p288	12618786	0
p439	p7	15571830	0
p438	p443	11064780	0
p560	p414	7919363	0
p528	p189	4601473	0
p351	p356	9766153	0
p206	p444	8163444	0
p545	p322	9231320	0
p82	p395	6442917	0
p150	p66	12803659	0
p13	p405	3225829	0
p510	p103	3345494	0
p1	p370	3325455	0
p299	p67	6993779	0
p191	p366	9793529	0
p587	p129	3499144	0
p369	p456	11844862	0
p200	p216	2282134	0
p454	p421	14643926	0
p504	p506	2396578	0
p394	p480	3103727	0
p470	p599	10994215	0
p306	p446	15169207	0
p358	p9	11095663	0
p13	p194	3559762	0
p526	p334	4553296	0
p348	p297	942715	0
p529	p403	83257	0
p310	p487	11857094	0
p343	p493	6802559	0
p93	p346	6509371	0
p11	p117	12109649	0
p463	p131	9762885	0
p233	p523	7029867	0
p144	p452	7600372	0
p327	p573	751364	0
p6	p139	13197954	0
p394	p514	14298144	0
p413	p595	8825466	0
p585	p417	9806196	0
p503	p421	4115625	0
p27	p487	14379556	0
p265	p1	5102272	0
p240	p353	13228896	0
p337	p548	8207081	0
p365	p519	14724148	0
p523	p179	13766051	0
p221	p63	10285734	0
p232	p531	15560501	0
p372	p215	11828345	0
p409	p528	10905075	0
p412	p294	12310445	0
p375	p464	1341610	0
p132	p458	5051957	0
p332	p240	15645990	0
p397	p410	12162461	0
p426	p297	13257420	0
p63	p424	9937425	0
p590	p78	6596574	0
p462	p378	10859720	0
p397	p108	12257681	0
p585	p181	2606755	0
p361	p270	6561915	0
p283	p308	5995512	0
p62	p15	3342236	0
p430	p214	7612600	0
p99	p570	9450578	0
p117	p97	9294791	0
p521	p381	9104304	0
p316	p87	12436482	0
p155	p215	7705151	0
p18	p123	10124798	0
p206	p513	6716488	0
p163	p11	6085476	0
p427	p288	1762336	0
p556	p22	6274806	0
p32	p62	13422169	0
p566	p452	13419646	0
p30	p209	14432456	0
p57	p453	9707950	0
p57	p335	12559241	0
p250	p428	11252731	0
p240	p479	2164295	0
p303	p543	1653038	0
p438	p214	10665983	0
p488	p461	16043776	0
p584	p133	8920471	0
p531	p152	3358128	0
p264	p276	9405391	0
p64	p442	14093755	0
p430	p59	648571	0
p376	p276	4138083	0
p242	p116	4974388	0
p545	p258	11331248	0
p221	p262	5118194	0
p124	p26	2830086	0
p497	p100	14138325	0
p412	p100	335370	0
p13	p189	5777448	0
p191	p337	3345530	0
p21	p436	13521655	0
p574	p270	16031605	0
p361	p449	13299729	0
p565	p390	7632666	0
p362	p534	11597613	0
p396	p502	5203226	0
p156	p288	6478568	0
p534	p166	4082367	0
p410	p59	12020739	0
p528	p537	10353632	0
p504	p393	1156738	0
p292	p260	6799273	0
p455	p572	9075969	0
p116	p478	7034772	0
p578	p321	4350672	0
p290	p238	10306285	0
p365	p321	9319839	0
p190	p153	13708989	0
p266	p380	1492103	0
p134	p307	1657517	0
p571	p70	12937195	0
p595	p202	13747024	0
p183	p560	7749028	0
p146	p79	2696644	0
p86	p201	4242784	0
p355	p200	5611150	0
p433	p334	2749893	0
p244	p308	12741188	0
p111	p253	12951044	0
p396	p321	5639921	0
p444	p182	539974	0
p192	p535	3709607	0
p44	p122	6542877	0
p255	p559	15506997	0
p517	p328	15377101	0
p491	p1	6430312	0
p303	p309	15491927	0
p230	p200	5725205	0
p360	p468	13126382	0
